   2960  1   1.000000E-8   5   14   1 
  0.000000000000000E+000  1.732806639544289E-003  5.957735762590846E-003
  0.000000000000000E+000  1.771154878406620E-003  5.617386006135352E-003
  0.000000000000000E+000  1.834830257667874E-003  5.280853704239840E-003
  0.000000000000000E+000  1.923476678758282E-003  4.950020882151374E-003
  0.000000000000000E+000  2.036598394905201E-003  4.626737691312241E-003
  0.000000000000000E+000  2.173562783550322E-003  4.312812062562015E-003
  0.000000000000000E+000  2.333603884231820E-003  4.009999595454382E-003
  0.000000000000000E+000  2.515826682146200E-003  3.719993740231749E-003
  0.000000000000000E+000  2.719212113434411E-003  3.444416327364030E-003
  0.000000000000000E+000  2.942622764200627E-003  3.184808497614286E-003
  0.000000000000000E+000  3.184809231392494E-003  2.942622083353950E-003
  0.000000000000000E+000  3.444417109970182E-003  2.719211489326834E-003
  0.000000000000000E+000  3.719994567289192E-003  2.515826118267989E-003
  0.000000000000000E+000  4.010000462337876E-003  2.333603383736410E-003
  0.000000000000000E+000  4.312812964423594E-003  2.173562349236686E-003
  0.000000000000000E+000  4.626738623108331E-003  2.036598029202197E-003
  0.000000000000000E+000  4.950021838670992E-003  1.923476383711068E-003
  0.000000000000000E+000  5.280854680133739E-003  1.834830034926477E-003
  0.000000000000000E+000  5.617386995945937E-003  1.771154729216697E-003
  0.000000000000000E+000  5.957736760782695E-003  1.732806564740171E-003
  0.000000000000000E+000 -1.732806639544289E-003  5.957735762590846E-003
  0.000000000000000E+000 -1.771154878406620E-003  5.617386006135352E-003
  0.000000000000000E+000 -1.834830257667874E-003  5.280853704239840E-003
  0.000000000000000E+000 -1.923476678758282E-003  4.950020882151374E-003
  0.000000000000000E+000 -2.036598394905201E-003  4.626737691312241E-003
  0.000000000000000E+000 -2.173562783550322E-003  4.312812062562015E-003
  0.000000000000000E+000 -2.333603884231820E-003  4.009999595454382E-003
  0.000000000000000E+000 -2.515826682146200E-003  3.719993740231749E-003
  0.000000000000000E+000 -2.719212113434411E-003  3.444416327364030E-003
  0.000000000000000E+000 -2.942622764200627E-003  3.184808497614286E-003
  0.000000000000000E+000 -3.184809231392494E-003  2.942622083353950E-003
  0.000000000000000E+000 -3.444417109970182E-003  2.719211489326834E-003
  0.000000000000000E+000 -3.719994567289192E-003  2.515826118267989E-003
  0.000000000000000E+000 -4.010000462337876E-003  2.333603383736410E-003
  0.000000000000000E+000 -4.312812964423594E-003  2.173562349236686E-003
  0.000000000000000E+000 -4.626738623108331E-003  2.036598029202197E-003
  0.000000000000000E+000 -4.950021838670992E-003  1.923476383711068E-003
  0.000000000000000E+000 -5.280854680133739E-003  1.834830034926477E-003
  0.000000000000000E+000 -5.617386995945937E-003  1.771154729216697E-003
  0.000000000000000E+000 -5.957736760782695E-003  1.732806564740171E-003
  0.000000000000000E+000 -1.732806639544289E-003 -5.957735762590846E-003
  0.000000000000000E+000 -1.771154878406620E-003 -5.617386006135352E-003
  0.000000000000000E+000 -1.834830257667874E-003 -5.280853704239840E-003
  0.000000000000000E+000 -1.923476678758282E-003 -4.950020882151374E-003
  0.000000000000000E+000 -2.036598394905201E-003 -4.626737691312241E-003
  0.000000000000000E+000 -2.173562783550322E-003 -4.312812062562015E-003
  0.000000000000000E+000 -2.333603884231820E-003 -4.009999595454382E-003
  0.000000000000000E+000 -2.515826682146200E-003 -3.719993740231749E-003
  0.000000000000000E+000 -2.719212113434411E-003 -3.444416327364030E-003
  0.000000000000000E+000 -2.942622764200627E-003 -3.184808497614286E-003
  0.000000000000000E+000 -3.184809231392494E-003 -2.942622083353950E-003
  0.000000000000000E+000 -3.444417109970182E-003 -2.719211489326834E-003
  0.000000000000000E+000 -3.719994567289192E-003 -2.515826118267989E-003
  0.000000000000000E+000 -4.010000462337876E-003 -2.333603383736410E-003
  0.000000000000000E+000 -4.312812964423594E-003 -2.173562349236686E-003
  0.000000000000000E+000 -4.626738623108331E-003 -2.036598029202197E-003
  0.000000000000000E+000 -4.950021838670992E-003 -1.923476383711068E-003
  0.000000000000000E+000 -5.280854680133739E-003 -1.834830034926477E-003
  0.000000000000000E+000 -5.617386995945937E-003 -1.771154729216697E-003
  0.000000000000000E+000 -5.957736760782695E-003 -1.732806564740171E-003
  0.000000000000000E+000  1.732806639544289E-003 -5.957735762590846E-003
  0.000000000000000E+000  1.771154878406620E-003 -5.617386006135352E-003
  0.000000000000000E+000  1.834830257667874E-003 -5.280853704239840E-003
  0.000000000000000E+000  1.923476678758282E-003 -4.950020882151374E-003
  0.000000000000000E+000  2.036598394905201E-003 -4.626737691312241E-003
  0.000000000000000E+000  2.173562783550322E-003 -4.312812062562015E-003
  0.000000000000000E+000  2.333603884231820E-003 -4.009999595454382E-003
  0.000000000000000E+000  2.515826682146200E-003 -3.719993740231749E-003
  0.000000000000000E+000  2.719212113434411E-003 -3.444416327364030E-003
  0.000000000000000E+000  2.942622764200627E-003 -3.184808497614286E-003
  0.000000000000000E+000  3.184809231392494E-003 -2.942622083353950E-003
  0.000000000000000E+000  3.444417109970182E-003 -2.719211489326834E-003
  0.000000000000000E+000  3.719994567289192E-003 -2.515826118267989E-003
  0.000000000000000E+000  4.010000462337876E-003 -2.333603383736410E-003
  0.000000000000000E+000  4.312812964423594E-003 -2.173562349236686E-003
  0.000000000000000E+000  4.626738623108331E-003 -2.036598029202197E-003
  0.000000000000000E+000  4.950021838670992E-003 -1.923476383711068E-003
  0.000000000000000E+000  5.280854680133739E-003 -1.834830034926477E-003
  0.000000000000000E+000  5.617386995945937E-003 -1.771154729216697E-003
  0.000000000000000E+000  5.957736760782695E-003 -1.732806564740171E-003
  0.000000000000000E+000  1.720840194058379E-003  5.956839000396761E-003
  0.000000000000000E+000  1.759288908655721E-003  5.615597497854484E-003
  0.000000000000000E+000  1.823131122971808E-003  5.278183451936539E-003
  0.000000000000000E+000  1.912009805427517E-003  4.946483818960505E-003
  0.000000000000000E+000  2.025427910350368E-003  4.622353597927033E-003
  0.000000000000000E+000  2.162751157655694E-003  4.307605456612396E-003
  0.000000000000000E+000  2.323211579998367E-003  4.003999594394438E-003
  0.000000000000000E+000  2.505911817557937E-003  3.713233898503098E-003
  0.000000000000000E+000  2.709830136439042E-003  3.436934448745770E-003
  0.000000000000000E+000  2.933826142622114E-003  3.176646423808909E-003
  0.000000000000000E+000  3.176647159509679E-003  2.933825459991558E-003
  0.000000000000000E+000  3.436935233402418E-003  2.709829510696250E-003
  0.000000000000000E+000  3.713234727727504E-003  2.505911252202316E-003
  0.000000000000000E+000  4.004000463549242E-003  2.323211078191615E-003
  0.000000000000000E+000  4.307606360836932E-003  2.162750722204118E-003
  0.000000000000000E+000  4.622354532164509E-003  2.025427543689190E-003
  0.000000000000000E+000  4.946484777986287E-003  1.912009509607255E-003
  0.000000000000000E+000  5.278184430387365E-003  1.823130899646808E-003
  0.000000000000000E+000  5.615598490258459E-003  1.759288759074907E-003
  0.000000000000000E+000  5.956840001203959E-003  1.720840119058268E-003
  0.000000000000000E+000 -1.720840194058379E-003  5.956839000396761E-003
  0.000000000000000E+000 -1.759288908655721E-003  5.615597497854484E-003
  0.000000000000000E+000 -1.823131122971808E-003  5.278183451936539E-003
  0.000000000000000E+000 -1.912009805427517E-003  4.946483818960505E-003
  0.000000000000000E+000 -2.025427910350368E-003  4.622353597927033E-003
  0.000000000000000E+000 -2.162751157655694E-003  4.307605456612396E-003
  0.000000000000000E+000 -2.323211579998367E-003  4.003999594394438E-003
  0.000000000000000E+000 -2.505911817557937E-003  3.713233898503098E-003
  0.000000000000000E+000 -2.709830136439042E-003  3.436934448745770E-003
  0.000000000000000E+000 -2.933826142622114E-003  3.176646423808909E-003
  0.000000000000000E+000 -3.176647159509679E-003  2.933825459991558E-003
  0.000000000000000E+000 -3.436935233402418E-003  2.709829510696250E-003
  0.000000000000000E+000 -3.713234727727504E-003  2.505911252202316E-003
  0.000000000000000E+000 -4.004000463549242E-003  2.323211078191615E-003
  0.000000000000000E+000 -4.307606360836932E-003  2.162750722204118E-003
  0.000000000000000E+000 -4.622354532164509E-003  2.025427543689190E-003
  0.000000000000000E+000 -4.946484777986287E-003  1.912009509607255E-003
  0.000000000000000E+000 -5.278184430387365E-003  1.823130899646808E-003
  0.000000000000000E+000 -5.615598490258459E-003  1.759288759074907E-003
  0.000000000000000E+000 -5.956840001203959E-003  1.720840119058268E-003
  0.000000000000000E+000 -1.720840194058379E-003 -5.956839000396761E-003
  0.000000000000000E+000 -1.759288908655721E-003 -5.615597497854484E-003
  0.000000000000000E+000 -1.823131122971808E-003 -5.278183451936539E-003
  0.000000000000000E+000 -1.912009805427517E-003 -4.946483818960505E-003
  0.000000000000000E+000 -2.025427910350368E-003 -4.622353597927033E-003
  0.000000000000000E+000 -2.162751157655694E-003 -4.307605456612396E-003
  0.000000000000000E+000 -2.323211579998367E-003 -4.003999594394438E-003
  0.000000000000000E+000 -2.505911817557937E-003 -3.713233898503098E-003
  0.000000000000000E+000 -2.709830136439042E-003 -3.436934448745770E-003
  0.000000000000000E+000 -2.933826142622114E-003 -3.176646423808909E-003
  0.000000000000000E+000 -3.176647159509679E-003 -2.933825459991558E-003
  0.000000000000000E+000 -3.436935233402418E-003 -2.709829510696250E-003
  0.000000000000000E+000 -3.713234727727504E-003 -2.505911252202316E-003
  0.000000000000000E+000 -4.004000463549242E-003 -2.323211078191615E-003
  0.000000000000000E+000 -4.307606360836932E-003 -2.162750722204118E-003
  0.000000000000000E+000 -4.622354532164509E-003 -2.025427543689190E-003
  0.000000000000000E+000 -4.946484777986287E-003 -1.912009509607255E-003
  0.000000000000000E+000 -5.278184430387365E-003 -1.823130899646808E-003
  0.000000000000000E+000 -5.615598490258459E-003 -1.759288759074907E-003
  0.000000000000000E+000 -5.956840001203959E-003 -1.720840119058268E-003
  0.000000000000000E+000  1.720840194058379E-003 -5.956839000396761E-003
  0.000000000000000E+000  1.759288908655721E-003 -5.615597497854484E-003
  0.000000000000000E+000  1.823131122971808E-003 -5.278183451936539E-003
  0.000000000000000E+000  1.912009805427517E-003 -4.946483818960505E-003
  0.000000000000000E+000  2.025427910350368E-003 -4.622353597927033E-003
  0.000000000000000E+000  2.162751157655694E-003 -4.307605456612396E-003
  0.000000000000000E+000  2.323211579998367E-003 -4.003999594394438E-003
  0.000000000000000E+000  2.505911817557937E-003 -3.713233898503098E-003
  0.000000000000000E+000  2.709830136439042E-003 -3.436934448745770E-003
  0.000000000000000E+000  2.933826142622114E-003 -3.176646423808909E-003
  0.000000000000000E+000  3.176647159509679E-003 -2.933825459991558E-003
  0.000000000000000E+000  3.436935233402418E-003 -2.709829510696250E-003
  0.000000000000000E+000  3.713234727727504E-003 -2.505911252202316E-003
  0.000000000000000E+000  4.004000463549242E-003 -2.323211078191615E-003
  0.000000000000000E+000  4.307606360836932E-003 -2.162750722204118E-003
  0.000000000000000E+000  4.622354532164509E-003 -2.025427543689190E-003
  0.000000000000000E+000  4.946484777986287E-003 -1.912009509607255E-003
  0.000000000000000E+000  5.278184430387365E-003 -1.823130899646808E-003
  0.000000000000000E+000  5.615598490258459E-003 -1.759288759074907E-003
  0.000000000000000E+000  5.956840001203959E-003 -1.720840119058268E-003
  0.000000000000000E+000  1.706480459475287E-003  5.955762885763859E-003
  0.000000000000000E+000  1.745049744954641E-003  5.613451287917443E-003
  0.000000000000000E+000  1.809092161336527E-003  5.274979149172576E-003
  0.000000000000000E+000  1.898249557430599E-003  4.942239343131461E-003
  0.000000000000000E+000  2.012023328884567E-003  4.617092685864782E-003
  0.000000000000000E+000  2.149777206582141E-003  4.301357529472853E-003
  0.000000000000000E+000  2.310740814918222E-003  3.996799593122503E-003
  0.000000000000000E+000  2.494013980052021E-003  3.705122088428717E-003
  0.000000000000000E+000  2.698571764044600E-003  3.427956194403857E-003
  0.000000000000000E+000  2.923270196727897E-003  3.166851935242456E-003
  0.000000000000000E+000  3.166852673250302E-003  2.923269511956688E-003
  0.000000000000000E+000  3.427956981521101E-003  2.698571136339548E-003
  0.000000000000000E+000  3.705122920253479E-003  2.494013412923508E-003
  0.000000000000000E+000  3.996800465002880E-003  2.310740311537860E-003
  0.000000000000000E+000  4.301358436532936E-003  2.149776769765037E-003
  0.000000000000000E+000  4.617093623031924E-003  2.012022961073581E-003
  0.000000000000000E+000  4.942240305164641E-003  1.898249260682678E-003
  0.000000000000000E+000  5.274980130691715E-003  1.809091937311205E-003
  0.000000000000000E+000  5.613452283433486E-003  1.745049594904759E-003
  0.000000000000000E+000  5.955763889709477E-003  1.706480384239983E-003
  0.000000000000000E+000 -1.706480459475287E-003  5.955762885763859E-003
  0.000000000000000E+000 -1.745049744954641E-003  5.613451287917443E-003
  0.000000000000000E+000 -1.809092161336527E-003  5.274979149172576E-003
  0.000000000000000E+000 -1.898249557430599E-003  4.942239343131461E-003
  0.000000000000000E+000 -2.012023328884567E-003  4.617092685864782E-003
  0.000000000000000E+000 -2.149777206582141E-003  4.301357529472853E-003
  0.000000000000000E+000 -2.310740814918222E-003  3.996799593122503E-003
  0.000000000000000E+000 -2.494013980052021E-003  3.705122088428717E-003
  0.000000000000000E+000 -2.698571764044600E-003  3.427956194403857E-003
  0.000000000000000E+000 -2.923270196727897E-003  3.166851935242456E-003
  0.000000000000000E+000 -3.166852673250302E-003  2.923269511956688E-003
  0.000000000000000E+000 -3.427956981521101E-003  2.698571136339548E-003
  0.000000000000000E+000 -3.705122920253479E-003  2.494013412923508E-003
  0.000000000000000E+000 -3.996800465002880E-003  2.310740311537860E-003
  0.000000000000000E+000 -4.301358436532936E-003  2.149776769765037E-003
  0.000000000000000E+000 -4.617093623031924E-003  2.012022961073581E-003
  0.000000000000000E+000 -4.942240305164641E-003  1.898249260682678E-003
  0.000000000000000E+000 -5.274980130691715E-003  1.809091937311205E-003
  0.000000000000000E+000 -5.613452283433486E-003  1.745049594904759E-003
  0.000000000000000E+000 -5.955763889709477E-003  1.706480384239983E-003
  0.000000000000000E+000 -1.706480459475287E-003 -5.955762885763859E-003
  0.000000000000000E+000 -1.745049744954641E-003 -5.613451287917443E-003
  0.000000000000000E+000 -1.809092161336527E-003 -5.274979149172576E-003
  0.000000000000000E+000 -1.898249557430599E-003 -4.942239343131461E-003
  0.000000000000000E+000 -2.012023328884567E-003 -4.617092685864782E-003
  0.000000000000000E+000 -2.149777206582141E-003 -4.301357529472853E-003
  0.000000000000000E+000 -2.310740814918222E-003 -3.996799593122503E-003
  0.000000000000000E+000 -2.494013980052021E-003 -3.705122088428717E-003
  0.000000000000000E+000 -2.698571764044600E-003 -3.427956194403857E-003
  0.000000000000000E+000 -2.923270196727897E-003 -3.166851935242456E-003
  0.000000000000000E+000 -3.166852673250302E-003 -2.923269511956688E-003
  0.000000000000000E+000 -3.427956981521101E-003 -2.698571136339548E-003
  0.000000000000000E+000 -3.705122920253479E-003 -2.494013412923508E-003
  0.000000000000000E+000 -3.996800465002880E-003 -2.310740311537860E-003
  0.000000000000000E+000 -4.301358436532936E-003 -2.149776769765037E-003
  0.000000000000000E+000 -4.617093623031924E-003 -2.012022961073581E-003
  0.000000000000000E+000 -4.942240305164641E-003 -1.898249260682678E-003
  0.000000000000000E+000 -5.274980130691715E-003 -1.809091937311205E-003
  0.000000000000000E+000 -5.613452283433486E-003 -1.745049594904759E-003
  0.000000000000000E+000 -5.955763889709477E-003 -1.706480384239983E-003
  0.000000000000000E+000  1.706480459475287E-003 -5.955762885763859E-003
  0.000000000000000E+000  1.745049744954641E-003 -5.613451287917443E-003
  0.000000000000000E+000  1.809092161336527E-003 -5.274979149172576E-003
  0.000000000000000E+000  1.898249557430599E-003 -4.942239343131461E-003
  0.000000000000000E+000  2.012023328884567E-003 -4.617092685864782E-003
  0.000000000000000E+000  2.149777206582141E-003 -4.301357529472853E-003
  0.000000000000000E+000  2.310740814918222E-003 -3.996799593122503E-003
  0.000000000000000E+000  2.494013980052021E-003 -3.705122088428717E-003
  0.000000000000000E+000  2.698571764044600E-003 -3.427956194403857E-003
  0.000000000000000E+000  2.923270196727897E-003 -3.166851935242456E-003
  0.000000000000000E+000  3.166852673250302E-003 -2.923269511956688E-003
  0.000000000000000E+000  3.427956981521101E-003 -2.698571136339548E-003
  0.000000000000000E+000  3.705122920253479E-003 -2.494013412923508E-003
  0.000000000000000E+000  3.996800465002880E-003 -2.310740311537860E-003
  0.000000000000000E+000  4.301358436532936E-003 -2.149776769765037E-003
  0.000000000000000E+000  4.617093623031924E-003 -2.012022961073581E-003
  0.000000000000000E+000  4.942240305164641E-003 -1.898249260682678E-003
  0.000000000000000E+000  5.274980130691715E-003 -1.809091937311205E-003
  0.000000000000000E+000  5.613452283433486E-003 -1.745049594904759E-003
  0.000000000000000E+000  5.955763889709477E-003 -1.706480384239983E-003
  0.000000000000000E+000  1.689248777975576E-003  5.954471548204376E-003
  0.000000000000000E+000  1.727962748513345E-003  5.610875835992992E-003
  0.000000000000000E+000  1.792245407374191E-003  5.271133985855822E-003
  0.000000000000000E+000  1.881737259834300E-003  4.937145972136609E-003
  0.000000000000000E+000  1.995937831125607E-003  4.610779591390083E-003
  0.000000000000000E+000  2.134208465293877E-003  4.293860016905401E-003
  0.000000000000000E+000  2.295775896822049E-003  3.988159591596183E-003
  0.000000000000000E+000  2.479736575044922E-003  3.695387916339461E-003
  0.000000000000000E+000  2.685061717171270E-003  3.417182289193563E-003
  0.000000000000000E+000  2.910603061654837E-003  3.155098548962712E-003
  0.000000000000000E+000  3.155099289739049E-003  2.910602374314845E-003
  0.000000000000000E+000  3.417183079263522E-003  2.685061087111506E-003
  0.000000000000000E+000  3.695388751284649E-003  2.479736005788938E-003
  0.000000000000000E+000  3.988160466747248E-003  2.295775391553355E-003
  0.000000000000000E+000  4.293860927368141E-003  2.134208026838140E-003
  0.000000000000000E+000  4.610780532072822E-003  1.995937461934850E-003
  0.000000000000000E+000  4.937146937778666E-003  1.881736961973186E-003
  0.000000000000000E+000  5.271134971056936E-003  1.792245182508483E-003
  0.000000000000000E+000  5.610876835243517E-003  1.727962597900581E-003
  0.000000000000000E+000  5.954472555916098E-003  1.689248702458042E-003
  0.000000000000000E+000 -1.689248777975576E-003  5.954471548204376E-003
  0.000000000000000E+000 -1.727962748513345E-003  5.610875835992992E-003
  0.000000000000000E+000 -1.792245407374191E-003  5.271133985855822E-003
  0.000000000000000E+000 -1.881737259834300E-003  4.937145972136609E-003
  0.000000000000000E+000 -1.995937831125607E-003  4.610779591390083E-003
  0.000000000000000E+000 -2.134208465293877E-003  4.293860016905401E-003
  0.000000000000000E+000 -2.295775896822049E-003  3.988159591596183E-003
  0.000000000000000E+000 -2.479736575044922E-003  3.695387916339461E-003
  0.000000000000000E+000 -2.685061717171270E-003  3.417182289193563E-003
  0.000000000000000E+000 -2.910603061654837E-003  3.155098548962712E-003
  0.000000000000000E+000 -3.155099289739049E-003  2.910602374314845E-003
  0.000000000000000E+000 -3.417183079263522E-003  2.685061087111506E-003
  0.000000000000000E+000 -3.695388751284649E-003  2.479736005788938E-003
  0.000000000000000E+000 -3.988160466747248E-003  2.295775391553355E-003
  0.000000000000000E+000 -4.293860927368141E-003  2.134208026838140E-003
  0.000000000000000E+000 -4.610780532072822E-003  1.995937461934850E-003
  0.000000000000000E+000 -4.937146937778666E-003  1.881736961973186E-003
  0.000000000000000E+000 -5.271134971056936E-003  1.792245182508483E-003
  0.000000000000000E+000 -5.610876835243517E-003  1.727962597900581E-003
  0.000000000000000E+000 -5.954472555916098E-003  1.689248702458042E-003
  0.000000000000000E+000 -1.689248777975576E-003 -5.954471548204376E-003
  0.000000000000000E+000 -1.727962748513345E-003 -5.610875835992992E-003
  0.000000000000000E+000 -1.792245407374191E-003 -5.271133985855822E-003
  0.000000000000000E+000 -1.881737259834300E-003 -4.937145972136609E-003
  0.000000000000000E+000 -1.995937831125607E-003 -4.610779591390083E-003
  0.000000000000000E+000 -2.134208465293877E-003 -4.293860016905401E-003
  0.000000000000000E+000 -2.295775896822049E-003 -3.988159591596183E-003
  0.000000000000000E+000 -2.479736575044922E-003 -3.695387916339461E-003
  0.000000000000000E+000 -2.685061717171270E-003 -3.417182289193563E-003
  0.000000000000000E+000 -2.910603061654837E-003 -3.155098548962712E-003
  0.000000000000000E+000 -3.155099289739049E-003 -2.910602374314845E-003
  0.000000000000000E+000 -3.417183079263522E-003 -2.685061087111506E-003
  0.000000000000000E+000 -3.695388751284649E-003 -2.479736005788938E-003
  0.000000000000000E+000 -3.988160466747248E-003 -2.295775391553355E-003
  0.000000000000000E+000 -4.293860927368141E-003 -2.134208026838140E-003
  0.000000000000000E+000 -4.610780532072822E-003 -1.995937461934850E-003
  0.000000000000000E+000 -4.937146937778666E-003 -1.881736961973186E-003
  0.000000000000000E+000 -5.271134971056936E-003 -1.792245182508483E-003
  0.000000000000000E+000 -5.610876835243517E-003 -1.727962597900581E-003
  0.000000000000000E+000 -5.954472555916098E-003 -1.689248702458042E-003
  0.000000000000000E+000  1.689248777975576E-003 -5.954471548204376E-003
  0.000000000000000E+000  1.727962748513345E-003 -5.610875835992992E-003
  0.000000000000000E+000  1.792245407374191E-003 -5.271133985855822E-003
  0.000000000000000E+000  1.881737259834300E-003 -4.937145972136609E-003
  0.000000000000000E+000  1.995937831125607E-003 -4.610779591390083E-003
  0.000000000000000E+000  2.134208465293877E-003 -4.293860016905401E-003
  0.000000000000000E+000  2.295775896822049E-003 -3.988159591596183E-003
  0.000000000000000E+000  2.479736575044922E-003 -3.695387916339461E-003
  0.000000000000000E+000  2.685061717171270E-003 -3.417182289193563E-003
  0.000000000000000E+000  2.910603061654837E-003 -3.155098548962712E-003
  0.000000000000000E+000  3.155099289739049E-003 -2.910602374314845E-003
  0.000000000000000E+000  3.417183079263522E-003 -2.685061087111506E-003
  0.000000000000000E+000  3.695388751284649E-003 -2.479736005788938E-003
  0.000000000000000E+000  3.988160466747248E-003 -2.295775391553355E-003
  0.000000000000000E+000  4.293860927368141E-003 -2.134208026838140E-003
  0.000000000000000E+000  4.610780532072822E-003 -1.995937461934850E-003
  0.000000000000000E+000  4.937146937778666E-003 -1.881736961973186E-003
  0.000000000000000E+000  5.271134971056936E-003 -1.792245182508483E-003
  0.000000000000000E+000  5.610876835243517E-003 -1.727962597900581E-003
  0.000000000000000E+000  5.954472555916098E-003 -1.689248702458042E-003
  0.000000000000000E+000  1.668570760175923E-003  5.952921943132997E-003
  0.000000000000000E+000  1.707458352783790E-003  5.607785293683653E-003
  0.000000000000000E+000  1.772029302619388E-003  5.266519789875717E-003
  0.000000000000000E+000  1.861922502718738E-003  4.931033926942785E-003
  0.000000000000000E+000  1.976635233814855E-003  4.603203878020443E-003
  0.000000000000000E+000  2.115525975747959E-003  4.284863001824459E-003
  0.000000000000000E+000  2.277817995106640E-003  3.977791589764598E-003
  0.000000000000000E+000  2.462603689036403E-003  3.683706909832353E-003
  0.000000000000000E+000  2.668849660923273E-003  3.404253602941209E-003
  0.000000000000000E+000  2.895402499567166E-003  3.140994485427020E-003
  0.000000000000000E+000  3.140995229525545E-003  2.895401809144633E-003
  0.000000000000000E+000  3.404254396554426E-003  2.668849028037856E-003
  0.000000000000000E+000  3.683707748522052E-003  2.462603117227454E-003
  0.000000000000000E+000  3.977792468840486E-003  2.277817487571948E-003
  0.000000000000000E+000  4.284863916370387E-003  2.115525535325863E-003
  0.000000000000000E+000  4.603204822921899E-003  1.976634862968373E-003
  0.000000000000000E+000  4.931034896915496E-003  1.861922203521796E-003
  0.000000000000000E+000  5.266520779495201E-003  1.772029076745215E-003
  0.000000000000000E+000  5.607786297415556E-003  1.707458201495567E-003
  0.000000000000000E+000  5.952922955364044E-003  1.668570684319713E-003
  0.000000000000000E+000 -1.668570760175923E-003  5.952921943132997E-003
  0.000000000000000E+000 -1.707458352783790E-003  5.607785293683653E-003
  0.000000000000000E+000 -1.772029302619388E-003  5.266519789875717E-003
  0.000000000000000E+000 -1.861922502718738E-003  4.931033926942785E-003
  0.000000000000000E+000 -1.976635233814855E-003  4.603203878020443E-003
  0.000000000000000E+000 -2.115525975747959E-003  4.284863001824459E-003
  0.000000000000000E+000 -2.277817995106640E-003  3.977791589764598E-003
  0.000000000000000E+000 -2.462603689036403E-003  3.683706909832353E-003
  0.000000000000000E+000 -2.668849660923273E-003  3.404253602941209E-003
  0.000000000000000E+000 -2.895402499567166E-003  3.140994485427020E-003
  0.000000000000000E+000 -3.140995229525545E-003  2.895401809144633E-003
  0.000000000000000E+000 -3.404254396554426E-003  2.668849028037856E-003
  0.000000000000000E+000 -3.683707748522052E-003  2.462603117227454E-003
  0.000000000000000E+000 -3.977792468840486E-003  2.277817487571948E-003
  0.000000000000000E+000 -4.284863916370387E-003  2.115525535325863E-003
  0.000000000000000E+000 -4.603204822921899E-003  1.976634862968373E-003
  0.000000000000000E+000 -4.931034896915496E-003  1.861922203521796E-003
